order_id,order_code,customer_id,sku_id,quantity,unit_price,total_value,channel,status,order_date,required_date,created_at
10231,ORD-20231110-10231,4853,259,2,241.95,483.9,website,delivered,2023-11-10 11:13:00,2023-11-15 11:13:00,2023-11-10 11:13:00
10232,ORD-20230520-10232,3803,162,1,732.96,732.96,mobile_app,delivered,2023-05-20 20:53:00,2023-05-23 20:53:00,2023-05-20 20:53:00
10233,ORD-20230509-10233,3044,425,1,148.86,148.86,mobile_app,shipped,2023-05-09 14:12:00,2023-05-11 14:12:00,2023-05-09 14:12:00
10234,ORD-20230311-10234,2607,239,4,74.26,297.04,website,delivered,2023-03-11 21:17:00,2023-03-16 21:17:00,2023-03-11 21:17:00
10235,ORD-20230717-10235,666,391,4,105.26,421.04,website,delivered,2023-07-17 22:34:00,2023-07-23 22:34:00,2023-07-17 22:34:00
10236,ORD-20230407-10236,4219,291,2,147.82,295.64,website,shipped,2023-04-07 08:44:00,2023-04-11 08:44:00,2023-04-07 08:44:00
10237,ORD-20230718-10237,2963,383,3,156.75,470.25,website,delivered,2023-07-18 22:34:00,2023-07-20 22:34:00,2023-07-18 22:34:00
10238,ORD-20230401-10238,4032,162,5,732.96,3664.8,mobile_app,shipped,2023-04-01 21:39:00,2023-04-05 21:39:00,2023-04-01 21:39:00
10239,ORD-20231028-10239,3815,409,2,352.31,704.62,mobile_app,delivered,2023-10-28 21:43:00,2023-11-03 21:43:00,2023-10-28 21:43:00
10240,ORD-20230126-10240,4061,140,5,93.8,469.0,mobile_app,delivered,2023-01-26 19:51:00,2023-01-29 19:51:00,2023-01-26 19:51:00
10241,ORD-20230520-10241,4430,273,1,86.82,86.82,marketplace,delivered,2023-05-20 12:22:00,2023-05-22 12:22:00,2023-05-20 12:22:00
10242,ORD-20231104-10242,1836,106,5,92.2,461.0,mobile_app,delivered,2023-11-04 14:52:00,2023-11-11 14:52:00,2023-11-04 14:52:00
10243,ORD-20231208-10243,4574,240,1,97.49,97.49,mobile_app,delivered,2023-12-08 15:16:00,2023-12-13 15:16:00,2023-12-08 15:16:00
10244,ORD-20230913-10244,1498,158,1,145.2,145.2,website,delivered,2023-09-13 22:36:00,2023-09-15 22:36:00,2023-09-13 22:36:00
10245,ORD-20231017-10245,1899,136,2,289.46,578.92,website,delivered,2023-10-17 21:35:00,2023-10-20 21:35:00,2023-10-17 21:35:00
10246,ORD-20231125-10246,1737,485,3,142.79,428.37,mobile_app,delivered,2023-11-25 19:50:00,2023-11-27 19:50:00,2023-11-25 19:50:00
10247,ORD-20230811-10247,565,78,3,146.72,440.16,website,delivered,2023-08-11 11:05:00,2023-08-17 11:05:00,2023-08-11 11:05:00
10248,ORD-20230921-10248,2367,388,5,162.23,811.15,mobile_app,delivered,2023-09-21 09:13:00,2023-09-25 09:13:00,2023-09-21 09:13:00
10249,ORD-20230105-10249,1285,492,5,387.92,1939.6,marketplace,cancelled,2023-01-05 17:18:00,2023-01-07 17:18:00,2023-01-05 17:18:00
10250,ORD-20230812-10250,162,9,5,94.93,474.65,website,delivered,2023-08-12 13:39:00,2023-08-19 13:39:00,2023-08-12 13:39:00
10251,ORD-20231209-10251,1187,347,2,42.07,84.14,website,delivered,2023-12-09 18:01:00,2023-12-13 18:01:00,2023-12-09 18:01:00
10252,ORD-20230710-10252,2373,129,4,281.26,1125.04,marketplace,delivered,2023-07-10 13:31:00,2023-07-13 13:31:00,2023-07-10 13:31:00
10253,ORD-20231022-10253,1374,16,4,37.22,148.88,mobile_app,shipped,2023-10-22 18:01:00,2023-10-29 18:01:00,2023-10-22 18:01:00
10254,ORD-20230818-10254,2822,203,2,213.94,427.88,mobile_app,delivered,2023-08-18 13:49:00,2023-08-23 13:49:00,2023-08-18 13:49:00
10255,ORD-20231005-10255,3086,470,2,28.62,57.24,website,cancelled,2023-10-05 22:09:00,2023-10-11 22:09:00,2023-10-05 22:09:00
10256,ORD-20230617-10256,3698,5,1,286.45,286.45,mobile_app,delivered,2023-06-17 21:43:00,2023-06-22 21:43:00,2023-06-17 21:43:00
10257,ORD-20231016-10257,942,294,4,530.88,2123.52,marketplace,delivered,2023-10-16 13:48:00,2023-10-23 13:48:00,2023-10-16 13:48:00
10258,ORD-20230224-10258,4261,253,4,62.53,250.12,website,delivered,2023-02-24 13:48:00,2023-02-28 13:48:00,2023-02-24 13:48:00
10259,ORD-20230808-10259,3852,431,5,734.92,3674.6,marketplace,delivered,2023-08-08 08:40:00,2023-08-14 08:40:00,2023-08-08 08:40:00
10260,ORD-20230303-10260,3016,36,4,135.69,542.76,website,returned,2023-03-03 15:19:00,2023-03-09 15:19:00,2023-03-03 15:19:00
10261,ORD-20230803-10261,2334,339,5,118.21,591.05,mobile_app,cancelled,2023-08-03 18:53:00,2023-08-10 18:53:00,2023-08-03 18:53:00
10262,ORD-20230119-10262,1285,338,1,38.05,38.05,mobile_app,delivered,2023-01-19 17:38:00,2023-01-22 17:38:00,2023-01-19 17:38:00
10263,ORD-20230517-10263,635,333,5,87.49,437.45,mobile_app,shipped,2023-05-17 17:26:00,2023-05-19 17:26:00,2023-05-17 17:26:00
10264,ORD-20231101-10264,464,472,1,170.27,170.27,mobile_app,delivered,2023-11-01 18:26:00,2023-11-05 18:26:00,2023-11-01 18:26:00
10265,ORD-20230409-10265,885,406,3,142.75,428.25,marketplace,delivered,2023-04-09 13:04:00,2023-04-12 13:04:00,2023-04-09 13:04:00
10266,ORD-20231113-10266,4032,16,5,37.22,186.1,website,delivered,2023-11-13 11:35:00,2023-11-18 11:35:00,2023-11-13 11:35:00
10267,ORD-20231202-10267,1580,237,3,78.13,234.39,mobile_app,delivered,2023-12-02 17:51:00,2023-12-06 17:51:00,2023-12-02 17:51:00
10268,ORD-20230716-10268,2876,198,2,39.79,79.58,mobile_app,delivered,2023-07-16 09:41:00,2023-07-22 09:41:00,2023-07-16 09:41:00
10269,ORD-20230506-10269,3615,153,5,109.58,547.9,marketplace,shipped,2023-05-06 17:39:00,2023-05-13 17:39:00,2023-05-06 17:39:00
10270,ORD-20230509-10270,4034,229,1,121.94,121.94,website,delivered,2023-05-09 10:30:00,2023-05-12 10:30:00,2023-05-09 10:30:00
10271,ORD-20231019-10271,1277,190,2,32.26,64.52,website,delivered,2023-10-19 08:58:00,2023-10-21 08:58:00,2023-10-19 08:58:00
10272,ORD-20231105-10272,4346,217,2,61.21,122.42,mobile_app,delivered,2023-11-05 13:48:00,2023-11-10 13:48:00,2023-11-05 13:48:00
10273,ORD-20231122-10273,3672,491,4,165.04,660.16,website,delivered,2023-11-22 10:35:00,2023-11-26 10:35:00,2023-11-22 10:35:00
10274,ORD-20231209-10274,2531,39,3,196.53,589.59,mobile_app,returned,2023-12-09 12:50:00,2023-12-14 12:50:00,2023-12-09 12:50:00
10275,ORD-20230322-10275,4380,462,5,469.1,2345.5,website,delivered,2023-03-22 08:56:00,2023-03-26 08:56:00,2023-03-22 08:56:00
10276,ORD-20230517-10276,2917,245,1,179.09,179.09,marketplace,returned,2023-05-17 10:44:00,2023-05-22 10:44:00,2023-05-17 10:44:00
10277,ORD-20231203-10277,2661,310,2,43.87,87.74,mobile_app,delivered,2023-12-03 11:16:00,2023-12-07 11:16:00,2023-12-03 11:16:00
10278,ORD-20230917-10278,3565,408,1,93.87,93.87,mobile_app,delivered,2023-09-17 14:21:00,2023-09-22 14:21:00,2023-09-17 14:21:00
10279,ORD-20231202-10279,3586,176,5,391.09,1955.45,mobile_app,delivered,2023-12-02 12:30:00,2023-12-06 12:30:00,2023-12-02 12:30:00
10280,ORD-20231023-10280,1951,216,4,50.17,200.68,website,delivered,2023-10-23 08:22:00,2023-10-29 08:22:00,2023-10-23 08:22:00
10281,ORD-20231120-10281,1292,207,2,291.58,583.16,website,shipped,2023-11-20 13:30:00,2023-11-22 13:30:00,2023-11-20 13:30:00
10282,ORD-20230715-10282,3523,189,3,43.32,129.96,mobile_app,delivered,2023-07-15 21:55:00,2023-07-19 21:55:00,2023-07-15 21:55:00
10283,ORD-20230322-10283,4561,463,4,346.96,1387.84,website,delivered,2023-03-22 15:03:00,2023-03-29 15:03:00,2023-03-22 15:03:00
10284,ORD-20230426-10284,1105,407,1,142.63,142.63,website,delivered,2023-04-26 12:49:00,2023-05-02 12:49:00,2023-04-26 12:49:00
10285,ORD-20230909-10285,743,51,5,633.34,3166.7,website,delivered,2023-09-09 22:49:00,2023-09-12 22:49:00,2023-09-09 22:49:00
10286,ORD-20230401-10286,4597,51,4,633.34,2533.36,mobile_app,shipped,2023-04-01 08:51:00,2023-04-03 08:51:00,2023-04-01 08:51:00
10287,ORD-20230926-10287,263,213,3,94.49,283.47,website,delivered,2023-09-26 17:58:00,2023-09-30 17:58:00,2023-09-26 17:58:00
10288,ORD-20230812-10288,3940,44,1,119.6,119.6,website,delivered,2023-08-12 12:56:00,2023-08-17 12:56:00,2023-08-12 12:56:00
10289,ORD-20230427-10289,2508,307,2,74.21,148.42,mobile_app,delivered,2023-04-27 13:13:00,2023-04-30 13:13:00,2023-04-27 13:13:00
10290,ORD-20230703-10290,3148,73,1,84.33,84.33,website,delivered,2023-07-03 15:03:00,2023-07-07 15:03:00,2023-07-03 15:03:00
10291,ORD-20230502-10291,561,266,5,387.89,1939.45,mobile_app,shipped,2023-05-02 22:48:00,2023-05-07 22:48:00,2023-05-02 22:48:00
10292,ORD-20230819-10292,1469,3,3,192.6,577.8,mobile_app,delivered,2023-08-19 20:55:00,2023-08-26 20:55:00,2023-08-19 20:55:00
10293,ORD-20230411-10293,4014,158,3,145.2,435.6,mobile_app,cancelled,2023-04-11 18:43:00,2023-04-16 18:43:00,2023-04-11 18:43:00
10294,ORD-20230324-10294,579,338,2,38.05,76.1,mobile_app,delivered,2023-03-24 09:18:00,2023-03-28 09:18:00,2023-03-24 09:18:00
10295,ORD-20230308-10295,1497,246,1,133.57,133.57,website,delivered,2023-03-08 18:46:00,2023-03-13 18:46:00,2023-03-08 18:46:00
10296,ORD-20231119-10296,3921,490,3,76.29,228.87,mobile_app,cancelled,2023-11-19 09:37:00,2023-11-25 09:37:00,2023-11-19 09:37:00
10297,ORD-20230216-10297,4384,431,2,734.92,1469.84,mobile_app,delivered,2023-02-16 16:06:00,2023-02-23 16:06:00,2023-02-16 16:06:00
10298,ORD-20230726-10298,4478,175,3,643.01,1929.03,website,delivered,2023-07-26 22:45:00,2023-08-01 22:45:00,2023-07-26 22:45:00
10299,ORD-20230427-10299,3094,18,3,633.82,1901.46,mobile_app,delivered,2023-04-27 08:40:00,2023-04-29 08:40:00,2023-04-27 08:40:00
10300,ORD-20230427-10300,1315,419,4,72.28,289.12,website,delivered,2023-04-27 12:33:00,2023-05-04 12:33:00,2023-04-27 12:33:00
10301,ORD-20231111-10301,465,456,5,737.93,3689.65,website,delivered,2023-11-11 09:06:00,2023-11-17 09:06:00,2023-11-11 09:06:00
10302,ORD-20230918-10302,1079,403,5,90.87,454.35,marketplace,delivered,2023-09-18 14:08:00,2023-09-20 14:08:00,2023-09-18 14:08:00
10303,ORD-20231117-10303,29,62,2,47.58,95.16,website,delivered,2023-11-17 16:40:00,2023-11-24 16:40:00,2023-11-17 16:40:00
10304,ORD-20231020-10304,2924,499,5,101.41,507.05,website,delivered,2023-10-20 18:26:00,2023-10-26 18:26:00,2023-10-20 18:26:00
10305,ORD-20231220-10305,3106,130,3,262.13,786.39,mobile_app,shipped,2023-12-20 13:56:00,2023-12-23 13:56:00,2023-12-20 13:56:00
10306,ORD-20230818-10306,2956,359,3,99.57,298.71,website,delivered,2023-08-18 08:21:00,2023-08-21 08:21:00,2023-08-18 08:21:00
10307,ORD-20230521-10307,2318,455,5,444.13,2220.65,website,delivered,2023-05-21 14:32:00,2023-05-23 14:32:00,2023-05-21 14:32:00
10308,ORD-20230110-10308,4331,116,3,74.68,224.04,website,delivered,2023-01-10 10:16:00,2023-01-12 10:16:00,2023-01-10 10:16:00
10309,ORD-20230711-10309,2212,455,1,444.13,444.13,mobile_app,cancelled,2023-07-11 21:39:00,2023-07-17 21:39:00,2023-07-11 21:39:00
10310,ORD-20230425-10310,2316,152,2,507.12,1014.24,mobile_app,shipped,2023-04-25 21:31:00,2023-04-28 21:31:00,2023-04-25 21:31:00
10311,ORD-20231008-10311,2022,488,2,319.68,639.36,website,shipped,2023-10-08 21:52:00,2023-10-15 21:52:00,2023-10-08 21:52:00
10312,ORD-20231208-10312,4510,144,4,193.64,774.56,website,delivered,2023-12-08 08:49:00,2023-12-15 08:49:00,2023-12-08 08:49:00
10313,ORD-20231202-10313,4072,475,2,69.62,139.24,mobile_app,returned,2023-12-02 21:56:00,2023-12-08 21:56:00,2023-12-02 21:56:00
10314,ORD-20230812-10314,1315,22,2,254.74,509.48,website,shipped,2023-08-12 13:53:00,2023-08-14 13:53:00,2023-08-12 13:53:00
10315,ORD-20230324-10315,781,354,1,28.17,28.17,mobile_app,delivered,2023-03-24 09:48:00,2023-03-26 09:48:00,2023-03-24 09:48:00
10316,ORD-20230427-10316,2988,269,2,83.18,166.36,website,delivered,2023-04-27 10:47:00,2023-04-29 10:47:00,2023-04-27 10:47:00
10317,ORD-20230109-10317,3510,243,3,35.54,106.62,website,delivered,2023-01-09 22:21:00,2023-01-16 22:21:00,2023-01-09 22:21:00
10318,ORD-20230103-10318,2783,113,3,330.09,990.27,marketplace,delivered,2023-01-03 10:51:00,2023-01-09 10:51:00,2023-01-03 10:51:00
10319,ORD-20230105-10319,2097,353,2,320.67,641.34,website,delivered,2023-01-05 16:55:00,2023-01-09 16:55:00,2023-01-05 16:55:00
10320,ORD-20230521-10320,4271,92,1,507.22,507.22,mobile_app,shipped,2023-05-21 16:27:00,2023-05-28 16:27:00,2023-05-21 16:27:00
10321,ORD-20230623-10321,2462,278,5,140.62,703.1,website,shipped,2023-06-23 20:44:00,2023-06-25 20:44:00,2023-06-23 20:44:00
10322,ORD-20230727-10322,2675,129,4,281.26,1125.04,website,delivered,2023-07-27 12:57:00,2023-07-30 12:57:00,2023-07-27 12:57:00
10323,ORD-20230601-10323,4341,477,4,230.5,922.0,mobile_app,delivered,2023-06-01 17:45:00,2023-06-04 17:45:00,2023-06-01 17:45:00
10324,ORD-20231104-10324,1536,10,1,278.36,278.36,mobile_app,shipped,2023-11-04 14:43:00,2023-11-07 14:43:00,2023-11-04 14:43:00
10325,ORD-20230813-10325,4978,98,1,102.57,102.57,mobile_app,cancelled,2023-08-13 15:11:00,2023-08-20 15:11:00,2023-08-13 15:11:00
10326,ORD-20231225-10326,1347,122,4,218.53,874.12,marketplace,delivered,2023-12-25 13:02:00,2023-12-27 13:02:00,2023-12-25 13:02:00
10327,ORD-20231224-10327,2458,209,4,123.56,494.24,mobile_app,delivered,2023-12-24 20:16:00,2023-12-31 20:16:00,2023-12-24 20:16:00
10328,ORD-20230110-10328,1955,115,1,349.34,349.34,website,shipped,2023-01-10 12:19:00,2023-01-14 12:19:00,2023-01-10 12:19:00
10329,ORD-20231210-10329,3903,247,2,164.24,328.48,mobile_app,delivered,2023-12-10 16:28:00,2023-12-14 16:28:00,2023-12-10 16:28:00
10330,ORD-20230617-10330,2247,430,2,539.22,1078.44,mobile_app,delivered,2023-06-17 14:32:00,2023-06-20 14:32:00,2023-06-17 14:32:00
10331,ORD-20231004-10331,3612,356,5,67.51,337.55,website,shipped,2023-10-04 21:28:00,2023-10-07 21:28:00,2023-10-04 21:28:00
10332,ORD-20231212-10332,3947,290,2,363.99,727.98,website,delivered,2023-12-12 19:08:00,2023-12-19 19:08:00,2023-12-12 19:08:00
10333,ORD-20230727-10333,1883,39,2,196.53,393.06,website,cancelled,2023-07-27 12:10:00,2023-07-30 12:10:00,2023-07-27 12:10:00
10334,ORD-20231109-10334,388,345,4,235.86,943.44,website,delivered,2023-11-09 15:05:00,2023-11-11 15:05:00,2023-11-09 15:05:00
10335,ORD-20230406-10335,2128,81,5,27.97,139.85,website,delivered,2023-04-06 13:50:00,2023-04-12 13:50:00,2023-04-06 13:50:00
10336,ORD-20231226-10336,2872,387,3,75.23,225.69,website,delivered,2023-12-26 21:50:00,2024-01-01 21:50:00,2023-12-26 21:50:00
10337,ORD-20230608-10337,1999,128,4,257.19,1028.76,mobile_app,delivered,2023-06-08 22:18:00,2023-06-12 22:18:00,2023-06-08 22:18:00
10338,ORD-20230310-10338,821,209,5,123.56,617.8,website,delivered,2023-03-10 22:44:00,2023-03-16 22:44:00,2023-03-10 22:44:00
10339,ORD-20231101-10339,2889,169,5,132.7,663.5,website,shipped,2023-11-01 21:47:00,2023-11-03 21:47:00,2023-11-01 21:47:00
10340,ORD-20230401-10340,4964,425,3,148.86,446.58,website,delivered,2023-04-01 09:59:00,2023-04-07 09:59:00,2023-04-01 09:59:00
10341,ORD-20230812-10341,4292,62,2,47.58,95.16,website,delivered,2023-08-12 10:08:00,2023-08-19 10:08:00,2023-08-12 10:08:00
10342,ORD-20230803-10342,3078,282,1,47.89,47.89,website,delivered,2023-08-03 12:50:00,2023-08-09 12:50:00,2023-08-03 12:50:00
10343,ORD-20230415-10343,2366,72,5,75.12,375.6,mobile_app,delivered,2023-04-15 18:46:00,2023-04-21 18:46:00,2023-04-15 18:46:00
10344,ORD-20231218-10344,3389,352,3,162.57,487.71,website,delivered,2023-12-18 18:02:00,2023-12-21 18:02:00,2023-12-18 18:02:00
10345,ORD-20230815-10345,4431,453,3,122.28,366.84,website,delivered,2023-08-15 10:57:00,2023-08-19 10:57:00,2023-08-15 10:57:00
10346,ORD-20230103-10346,1571,219,5,56.15,280.75,website,shipped,2023-01-03 16:38:00,2023-01-08 16:38:00,2023-01-03 16:38:00
10347,ORD-20230510-10347,222,247,3,164.24,492.72,mobile_app,delivered,2023-05-10 15:55:00,2023-05-16 15:55:00,2023-05-10 15:55:00
10348,ORD-20231214-10348,2000,463,2,346.96,693.92,website,delivered,2023-12-14 08:23:00,2023-12-17 08:23:00,2023-12-14 08:23:00
10349,ORD-20231204-10349,2298,266,5,387.89,1939.45,mobile_app,delivered,2023-12-04 11:14:00,2023-12-11 11:14:00,2023-12-04 11:14:00
10350,ORD-20230909-10350,1830,247,5,164.24,821.2,website,delivered,2023-09-09 19:44:00,2023-09-12 19:44:00,2023-09-09 19:44:00
10351,ORD-20230926-10351,4582,289,3,112.75,338.25,mobile_app,delivered,2023-09-26 17:20:00,2023-09-30 17:20:00,2023-09-26 17:20:00
10352,ORD-20230809-10352,2409,342,3,61.37,184.11,mobile_app,delivered,2023-08-09 22:46:00,2023-08-11 22:46:00,2023-08-09 22:46:00
10353,ORD-20230120-10353,2282,51,2,633.34,1266.68,marketplace,delivered,2023-01-20 11:36:00,2023-01-22 11:36:00,2023-01-20 11:36:00
10354,ORD-20230726-10354,4446,404,2,88.94,177.88,website,delivered,2023-07-26 10:38:00,2023-07-28 10:38:00,2023-07-26 10:38:00
10355,ORD-20231026-10355,4518,220,1,350.53,350.53,marketplace,delivered,2023-10-26 09:57:00,2023-10-30 09:57:00,2023-10-26 09:57:00
10356,ORD-20230405-10356,4411,31,2,48.35,96.7,website,delivered,2023-04-05 17:12:00,2023-04-12 17:12:00,2023-04-05 17:12:00
10357,ORD-20231120-10357,1564,387,1,75.23,75.23,website,delivered,2023-11-20 13:02:00,2023-11-23 13:02:00,2023-11-20 13:02:00
10358,ORD-20231203-10358,563,189,1,43.32,43.32,mobile_app,delivered,2023-12-03 20:14:00,2023-12-10 20:14:00,2023-12-03 20:14:00
10359,ORD-20230622-10359,3947,45,4,17.29,69.16,mobile_app,delivered,2023-06-22 10:30:00,2023-06-27 10:30:00,2023-06-22 10:30:00
10360,ORD-20231014-10360,2314,321,2,38.87,77.74,marketplace,delivered,2023-10-14 08:40:00,2023-10-20 08:40:00,2023-10-14 08:40:00
10361,ORD-20230308-10361,2773,437,1,173.19,173.19,marketplace,delivered,2023-03-08 10:57:00,2023-03-14 10:57:00,2023-03-08 10:57:00
10362,ORD-20231221-10362,4968,444,4,21.23,84.92,website,delivered,2023-12-21 10:24:00,2023-12-23 10:24:00,2023-12-21 10:24:00
10363,ORD-20231223-10363,1306,479,4,233.55,934.2,website,delivered,2023-12-23 21:59:00,2023-12-30 21:59:00,2023-12-23 21:59:00
10364,ORD-20231204-10364,809,428,1,204.04,204.04,website,delivered,2023-12-04 21:53:00,2023-12-08 21:53:00,2023-12-04 21:53:00
10365,ORD-20230703-10365,4637,2,5,85.56,427.8,mobile_app,shipped,2023-07-03 11:17:00,2023-07-10 11:17:00,2023-07-03 11:17:00
10366,ORD-20230804-10366,1877,190,2,32.26,64.52,website,delivered,2023-08-04 21:13:00,2023-08-06 21:13:00,2023-08-04 21:13:00
10367,ORD-20230204-10367,2359,402,4,497.68,1990.72,website,delivered,2023-02-04 10:34:00,2023-02-11 10:34:00,2023-02-04 10:34:00
10368,ORD-20230702-10368,3113,182,5,278.27,1391.35,mobile_app,delivered,2023-07-02 17:28:00,2023-07-07 17:28:00,2023-07-02 17:28:00
10369,ORD-20231126-10369,1335,298,1,167.01,167.01,website,delivered,2023-11-26 14:03:00,2023-11-29 14:03:00,2023-11-26 14:03:00
10370,ORD-20230622-10370,4570,302,4,240.54,962.16,marketplace,delivered,2023-06-22 18:36:00,2023-06-29 18:36:00,2023-06-22 18:36:00
10371,ORD-20230726-10371,4611,181,4,200.03,800.12,website,returned,2023-07-26 13:53:00,2023-08-02 13:53:00,2023-07-26 13:53:00
10372,ORD-20230922-10372,4631,452,3,133.52,400.56,mobile_app,shipped,2023-09-22 18:00:00,2023-09-27 18:00:00,2023-09-22 18:00:00
10373,ORD-20230214-10373,4088,254,2,128.43,256.86,marketplace,delivered,2023-02-14 14:01:00,2023-02-16 14:01:00,2023-02-14 14:01:00
10374,ORD-20230522-10374,3517,236,4,25.93,103.72,website,delivered,2023-05-22 10:37:00,2023-05-28 10:37:00,2023-05-22 10:37:00
10375,ORD-20230922-10375,4178,499,1,101.41,101.41,website,delivered,2023-09-22 10:01:00,2023-09-26 10:01:00,2023-09-22 10:01:00
10376,ORD-20230501-10376,931,248,3,40.12,120.36,website,delivered,2023-05-01 19:18:00,2023-05-07 19:18:00,2023-05-01 19:18:00
10377,ORD-20230625-10377,2836,87,3,166.01,498.03,website,delivered,2023-06-25 09:32:00,2023-06-27 09:32:00,2023-06-25 09:32:00
10378,ORD-20230321-10378,719,259,4,241.95,967.8,mobile_app,delivered,2023-03-21 09:27:00,2023-03-28 09:27:00,2023-03-21 09:27:00
10379,ORD-20231203-10379,4374,397,4,54.59,218.36,mobile_app,delivered,2023-12-03 08:31:00,2023-12-05 08:31:00,2023-12-03 08:31:00
10380,ORD-20231119-10380,3167,385,5,28.87,144.35,website,shipped,2023-11-19 17:30:00,2023-11-24 17:30:00,2023-11-19 17:30:00
10381,ORD-20230304-10381,2908,388,1,162.23,162.23,website,delivered,2023-03-04 12:44:00,2023-03-06 12:44:00,2023-03-04 12:44:00
10382,ORD-20231113-10382,4501,354,1,28.17,28.17,marketplace,delivered,2023-11-13 14:22:00,2023-11-20 14:22:00,2023-11-13 14:22:00
10383,ORD-20230521-10383,2041,129,3,281.26,843.78,website,delivered,2023-05-21 16:25:00,2023-05-28 16:25:00,2023-05-21 16:25:00
10384,ORD-20231019-10384,4376,425,4,148.86,595.44,mobile_app,delivered,2023-10-19 14:57:00,2023-10-24 14:57:00,2023-10-19 14:57:00
10385,ORD-20230724-10385,2224,445,1,286.9,286.9,mobile_app,delivered,2023-07-24 22:37:00,2023-07-28 22:37:00,2023-07-24 22:37:00
10386,ORD-20230224-10386,1112,93,1,132.59,132.59,marketplace,delivered,2023-02-24 20:22:00,2023-02-27 20:22:00,2023-02-24 20:22:00
10387,ORD-20230902-10387,1961,64,4,238.69,954.76,mobile_app,delivered,2023-09-02 11:10:00,2023-09-05 11:10:00,2023-09-02 11:10:00
10388,ORD-20230424-10388,2974,488,4,319.68,1278.72,mobile_app,delivered,2023-04-24 11:00:00,2023-04-27 11:00:00,2023-04-24 11:00:00
10389,ORD-20230728-10389,2802,428,3,204.04,612.12,mobile_app,delivered,2023-07-28 11:22:00,2023-08-03 11:22:00,2023-07-28 11:22:00
10390,ORD-20230302-10390,966,445,5,286.9,1434.5,website,delivered,2023-03-02 19:37:00,2023-03-05 19:37:00,2023-03-02 19:37:00
10391,ORD-20231106-10391,614,442,1,218.23,218.23,mobile_app,delivered,2023-11-06 21:31:00,2023-11-13 21:31:00,2023-11-06 21:31:00
10392,ORD-20230615-10392,2474,271,1,17.33,17.33,mobile_app,delivered,2023-06-15 13:04:00,2023-06-21 13:04:00,2023-06-15 13:04:00
10393,ORD-20231114-10393,1876,324,1,25.44,25.44,website,shipped,2023-11-14 17:53:00,2023-11-16 17:53:00,2023-11-14 17:53:00
10394,ORD-20230319-10394,1208,272,3,297.27,891.81,mobile_app,delivered,2023-03-19 18:17:00,2023-03-21 18:17:00,2023-03-19 18:17:00
10395,ORD-20231105-10395,3242,20,2,392.35,784.7,mobile_app,delivered,2023-11-05 10:59:00,2023-11-07 10:59:00,2023-11-05 10:59:00
10396,ORD-20231217-10396,528,370,3,256.79,770.37,mobile_app,shipped,2023-12-17 15:46:00,2023-12-20 15:46:00,2023-12-17 15:46:00
10397,ORD-20230801-10397,2235,255,1,182.86,182.86,website,delivered,2023-08-01 11:16:00,2023-08-05 11:16:00,2023-08-01 11:16:00
10398,ORD-20230218-10398,2685,325,4,260.71,1042.84,mobile_app,delivered,2023-02-18 10:07:00,2023-02-21 10:07:00,2023-02-18 10:07:00
10399,ORD-20230309-10399,1586,253,1,62.53,62.53,mobile_app,delivered,2023-03-09 18:54:00,2023-03-11 18:54:00,2023-03-09 18:54:00
10400,ORD-20231016-10400,4439,247,2,164.24,328.48,website,delivered,2023-10-16 09:22:00,2023-10-18 09:22:00,2023-10-16 09:22:00
10401,ORD-20231006-10401,4390,85,3,67.78,203.34,website,delivered,2023-10-06 12:44:00,2023-10-09 12:44:00,2023-10-06 12:44:00
10402,ORD-20230822-10402,4231,141,3,402.12,1206.36,website,delivered,2023-08-22 21:47:00,2023-08-26 21:47:00,2023-08-22 21:47:00
10403,ORD-20230726-10403,2519,78,3,146.72,440.16,mobile_app,delivered,2023-07-26 22:11:00,2023-08-01 22:11:00,2023-07-26 22:11:00
10404,ORD-20230410-10404,3772,94,5,63.18,315.9,marketplace,delivered,2023-04-10 14:50:00,2023-04-13 14:50:00,2023-04-10 14:50:00
10405,ORD-20230403-10405,493,488,5,319.68,1598.4,mobile_app,delivered,2023-04-03 12:59:00,2023-04-06 12:59:00,2023-04-03 12:59:00
10406,ORD-20231213-10406,2221,75,3,86.65,259.95,website,delivered,2023-12-13 15:40:00,2023-12-18 15:40:00,2023-12-13 15:40:00
10407,ORD-20231227-10407,4944,136,5,289.46,1447.3,website,delivered,2023-12-27 20:24:00,2024-01-01 20:24:00,2023-12-27 20:24:00
10408,ORD-20231206-10408,2597,296,3,38.9,116.7,website,delivered,2023-12-06 09:12:00,2023-12-11 09:12:00,2023-12-06 09:12:00
10409,ORD-20230712-10409,1134,303,4,286.03,1144.12,website,delivered,2023-07-12 20:09:00,2023-07-16 20:09:00,2023-07-12 20:09:00
10410,ORD-20230115-10410,4791,75,5,86.65,433.25,website,cancelled,2023-01-15 14:34:00,2023-01-21 14:34:00,2023-01-15 14:34:00
10411,ORD-20230912-10411,2382,389,3,37.25,111.75,website,delivered,2023-09-12 16:26:00,2023-09-14 16:26:00,2023-09-12 16:26:00
10412,ORD-20231220-10412,2989,387,3,75.23,225.69,mobile_app,delivered,2023-12-20 18:57:00,2023-12-22 18:57:00,2023-12-20 18:57:00
10413,ORD-20231109-10413,917,117,5,192.45,962.25,mobile_app,delivered,2023-11-09 11:28:00,2023-11-11 11:28:00,2023-11-09 11:28:00
