pick_id,order_id,employee_id,sku_id,qty_requested,qty_picked,is_correct,error_type,started_at,completed_at,lines_picked,created_at
10733,11278,15,302,5,5,True,,2023-07-23 13:47:00,2023-07-23 14:00:00,1,2023-07-23 13:47:00
10734,11279,2,399,2,2,True,,2023-04-24 00:13:00,2023-04-24 00:20:00,1,2023-04-24 00:13:00
10735,11280,10,377,2,2,True,,2023-01-27 10:13:00,2023-01-27 10:21:00,1,2023-01-27 10:13:00
10736,11281,4,134,5,5,True,,2023-11-22 01:56:00,2023-11-22 02:06:00,1,2023-11-22 01:56:00
10737,11282,21,125,5,5,True,,2023-11-22 15:48:00,2023-11-22 16:14:00,1,2023-11-22 15:48:00
10738,11283,24,485,4,4,True,,2023-01-06 19:50:00,2023-01-06 20:14:00,1,2023-01-06 19:50:00
10739,11284,25,3,1,1,True,,2023-09-09 01:35:00,2023-09-09 01:42:00,1,2023-09-09 01:35:00
10740,11285,10,437,2,2,True,,2023-10-24 13:02:00,2023-10-24 13:31:00,1,2023-10-24 13:02:00
10741,11286,4,98,5,5,True,,2023-04-19 14:30:00,2023-04-19 14:47:00,1,2023-04-19 14:30:00
10742,11287,16,473,5,5,True,,2023-08-16 23:01:00,2023-08-16 23:08:00,1,2023-08-16 23:01:00
10743,11288,25,168,5,5,True,,2023-08-12 20:48:00,2023-08-12 21:05:00,1,2023-08-12 20:48:00
10744,11289,11,225,2,2,True,,2023-06-20 00:36:00,2023-06-20 01:02:00,1,2023-06-20 00:36:00
10745,11290,14,354,5,5,True,,2023-10-02 21:51:00,2023-10-02 22:19:00,1,2023-10-02 21:51:00
10746,11291,20,294,4,4,True,,2023-09-25 00:07:00,2023-09-25 00:12:00,1,2023-09-25 00:07:00
10747,11292,23,158,4,4,True,,2023-06-27 19:14:00,2023-06-27 19:22:00,1,2023-06-27 19:14:00
10748,11293,5,278,5,5,True,,2023-03-15 21:51:00,2023-03-15 22:01:00,1,2023-03-15 21:51:00
10749,11294,10,361,1,1,True,,2023-09-21 01:11:00,2023-09-21 01:31:00,1,2023-09-21 01:11:00
10750,11295,3,16,1,1,True,,2023-09-17 02:44:00,2023-09-17 03:02:00,1,2023-09-17 02:44:00
10751,11296,3,5,3,3,True,,2023-10-28 23:11:00,2023-10-28 23:22:00,1,2023-10-28 23:11:00
10752,11298,24,65,4,4,True,,2023-08-06 14:54:00,2023-08-06 15:16:00,1,2023-08-06 14:54:00
10753,11299,12,332,4,4,True,,2023-01-08 22:33:00,2023-01-08 22:47:00,1,2023-01-08 22:33:00
10754,11300,18,106,4,4,True,,2023-12-20 10:55:00,2023-12-20 11:10:00,1,2023-12-20 10:55:00
10755,11301,12,218,3,3,True,,2023-09-11 19:16:00,2023-09-11 19:35:00,1,2023-09-11 19:16:00
10756,11302,22,97,4,4,True,,2023-03-06 11:03:00,2023-03-06 11:15:00,1,2023-03-06 11:03:00
10757,11303,15,275,4,4,True,,2023-11-17 19:36:00,2023-11-17 19:46:00,1,2023-11-17 19:36:00
10758,11304,13,54,4,4,True,,2023-10-25 13:29:00,2023-10-25 13:59:00,1,2023-10-25 13:29:00
10759,11305,3,9,2,2,True,,2023-11-26 20:07:00,2023-11-26 20:22:00,1,2023-11-26 20:07:00
10760,11306,4,19,3,3,True,,2023-05-24 15:29:00,2023-05-24 15:57:00,1,2023-05-24 15:29:00
10761,11307,1,475,1,1,True,,2023-01-12 19:31:00,2023-01-12 19:43:00,1,2023-01-12 19:31:00
10762,11308,24,72,5,5,True,,2023-09-02 02:12:00,2023-09-02 02:33:00,1,2023-09-02 02:12:00
10763,11309,22,354,2,2,True,,2023-06-13 00:59:00,2023-06-13 01:12:00,1,2023-06-13 00:59:00
10764,11310,25,29,2,2,True,,2023-11-16 13:04:00,2023-11-16 13:11:00,1,2023-11-16 13:04:00
10765,11311,7,51,3,3,True,,2023-10-01 16:30:00,2023-10-01 16:41:00,1,2023-10-01 16:30:00
10766,11312,1,259,2,2,True,,2023-06-05 19:30:00,2023-06-05 19:37:00,1,2023-06-05 19:30:00
10767,11313,13,236,4,4,True,,2023-12-15 02:16:00,2023-12-15 02:22:00,1,2023-12-15 02:16:00
10768,11314,13,475,1,1,True,,2023-02-04 23:17:00,2023-02-04 23:46:00,1,2023-02-04 23:17:00
10769,11315,2,473,4,4,True,,2023-03-09 12:09:00,2023-03-09 12:38:00,1,2023-03-09 12:09:00
10770,11316,3,385,3,3,True,,2023-06-12 15:48:00,2023-06-12 16:01:00,1,2023-06-12 15:48:00
10771,11317,10,299,1,1,True,,2023-11-11 23:30:00,2023-11-11 23:35:00,1,2023-11-11 23:30:00
10772,11318,25,231,4,4,True,,2023-10-09 22:04:00,2023-10-09 22:19:00,1,2023-10-09 22:04:00
10773,11319,24,173,2,2,True,,2023-01-07 15:47:00,2023-01-07 15:58:00,1,2023-01-07 15:47:00
10774,11320,13,473,2,2,True,,2023-11-18 17:14:00,2023-11-18 17:23:00,1,2023-11-18 17:14:00
10775,11321,9,300,4,4,True,,2023-07-24 14:39:00,2023-07-24 15:03:00,1,2023-07-24 14:39:00
10776,11322,12,289,3,3,True,,2023-08-19 13:47:00,2023-08-19 14:11:00,1,2023-08-19 13:47:00
10777,11323,25,115,4,4,True,,2023-07-24 20:15:00,2023-07-24 20:37:00,1,2023-07-24 20:15:00
10778,11324,14,18,4,4,True,,2023-07-20 18:44:00,2023-07-20 18:50:00,1,2023-07-20 18:44:00
10779,11325,6,473,2,2,True,,2023-02-08 00:25:00,2023-02-08 00:50:00,1,2023-02-08 00:25:00
10780,11326,25,156,2,2,True,,2023-09-23 17:34:00,2023-09-23 17:41:00,1,2023-09-23 17:34:00
10781,11327,7,225,2,2,True,,2023-12-12 02:38:00,2023-12-12 03:06:00,1,2023-12-12 02:38:00
10782,11328,1,53,4,4,True,,2023-08-15 13:48:00,2023-08-15 14:04:00,1,2023-08-15 13:48:00
10783,11329,14,410,4,4,True,,2023-04-19 13:16:00,2023-04-19 13:28:00,1,2023-04-19 13:16:00
10784,11330,25,10,4,4,True,,2023-01-27 01:05:00,2023-01-27 01:20:00,1,2023-01-27 01:05:00
10785,11331,5,409,3,3,True,,2023-10-03 14:51:00,2023-10-03 15:08:00,1,2023-10-03 14:51:00
10786,11332,16,71,3,3,True,,2023-02-18 15:38:00,2023-02-18 15:54:00,1,2023-02-18 15:38:00
10787,11333,10,443,4,4,True,,2023-11-02 20:35:00,2023-11-02 21:00:00,1,2023-11-02 20:35:00
10788,11334,13,361,5,5,True,,2023-04-09 00:52:00,2023-04-09 01:02:00,1,2023-04-09 00:52:00
10789,11335,15,79,4,4,True,,2023-06-26 20:58:00,2023-06-26 21:22:00,1,2023-06-26 20:58:00
10790,11336,18,282,3,3,True,,2023-04-18 23:01:00,2023-04-18 23:30:00,1,2023-04-18 23:01:00
10791,11337,11,155,5,5,True,,2023-11-07 18:28:00,2023-11-07 18:57:00,1,2023-11-07 18:28:00
10792,11338,2,87,2,2,True,,2023-12-14 16:37:00,2023-12-14 17:03:00,1,2023-12-14 16:37:00
10793,11339,12,425,5,5,True,,2023-02-22 23:58:00,2023-02-23 00:03:00,1,2023-02-22 23:58:00
10794,11340,10,203,1,1,True,,2023-02-09 22:02:00,2023-02-09 22:25:00,1,2023-02-09 22:02:00
10795,11342,10,84,1,1,True,,2023-10-17 23:24:00,2023-10-17 23:31:00,1,2023-10-17 23:24:00
10796,11343,24,190,3,3,True,,2023-12-01 18:15:00,2023-12-01 18:20:00,1,2023-12-01 18:15:00
10797,11344,18,429,4,4,True,,2023-11-17 14:56:00,2023-11-17 15:24:00,1,2023-11-17 14:56:00
10798,11345,6,178,1,1,True,,2023-06-03 19:29:00,2023-06-03 19:51:00,1,2023-06-03 19:29:00
10799,11346,7,475,2,2,True,,2023-01-28 13:15:00,2023-01-28 13:33:00,1,2023-01-28 13:15:00
10800,11349,10,87,4,4,True,,2023-12-12 12:45:00,2023-12-12 13:02:00,1,2023-12-12 12:45:00
10801,11350,12,425,2,0,False,damaged,2023-09-04 15:46:00,2023-09-04 16:11:00,1,2023-09-04 15:46:00
10802,11351,1,193,2,2,True,,2023-07-03 00:43:00,2023-07-03 00:52:00,1,2023-07-03 00:43:00
10803,11352,5,2,5,5,True,,2023-11-24 22:57:00,2023-11-24 23:06:00,1,2023-11-24 22:57:00
10804,11353,7,140,4,4,True,,2023-02-07 00:53:00,2023-02-07 01:11:00,1,2023-02-07 00:53:00
10805,11354,21,298,2,2,True,,2023-11-15 13:54:00,2023-11-15 14:04:00,1,2023-11-15 13:54:00
10806,11355,3,391,5,4,False,wrong_item,2023-12-13 23:49:00,2023-12-14 00:18:00,1,2023-12-13 23:49:00
10807,11356,24,66,5,5,True,,2023-06-06 23:38:00,2023-06-07 00:06:00,1,2023-06-06 23:38:00
10808,11357,1,51,4,4,True,,2023-09-23 19:36:00,2023-09-23 19:46:00,1,2023-09-23 19:36:00
10809,11358,17,462,4,4,True,,2023-05-07 14:23:00,2023-05-07 14:33:00,1,2023-05-07 14:23:00
10810,11359,13,372,1,1,True,,2023-07-23 23:40:00,2023-07-23 23:56:00,1,2023-07-23 23:40:00
10811,11360,7,296,2,2,True,,2023-12-25 18:05:00,2023-12-25 18:16:00,1,2023-12-25 18:05:00
10812,11361,25,381,5,5,True,,2023-01-24 01:50:00,2023-01-24 02:00:00,1,2023-01-24 01:50:00
10813,11362,21,215,2,2,True,,2023-11-01 22:09:00,2023-11-01 22:38:00,1,2023-11-01 22:09:00
10814,11363,5,375,1,1,True,,2023-10-14 17:05:00,2023-10-14 17:30:00,1,2023-10-14 17:05:00
10815,11364,15,186,3,3,True,,2023-05-27 19:11:00,2023-05-27 19:40:00,1,2023-05-27 19:11:00
10816,11365,16,125,1,1,True,,2023-01-06 16:55:00,2023-01-06 17:12:00,1,2023-01-06 16:55:00
10817,11366,18,361,4,4,True,,2023-09-13 20:32:00,2023-09-13 20:47:00,1,2023-09-13 20:32:00
10818,11367,9,210,5,5,True,,2023-11-07 19:24:00,2023-11-07 19:54:00,1,2023-11-07 19:24:00
10819,11368,7,492,2,2,True,,2023-11-13 18:26:00,2023-11-13 18:35:00,1,2023-11-13 18:26:00
10820,11369,15,169,4,4,True,,2023-09-15 09:47:00,2023-09-15 09:56:00,1,2023-09-15 09:47:00
10821,11370,11,462,5,5,True,,2023-09-01 15:47:00,2023-09-01 15:56:00,1,2023-09-01 15:47:00
10822,11371,13,468,5,5,True,,2023-09-15 18:28:00,2023-09-15 18:55:00,1,2023-09-15 18:28:00
10823,11372,19,122,4,4,True,,2023-10-24 01:43:00,2023-10-24 01:51:00,1,2023-10-24 01:43:00
10824,11373,3,390,2,2,True,,2023-12-21 00:34:00,2023-12-21 00:58:00,1,2023-12-21 00:34:00
10825,11374,17,218,5,5,True,,2023-03-27 01:15:00,2023-03-27 01:23:00,1,2023-03-27 01:15:00
10826,11375,11,458,3,3,True,,2023-07-04 10:20:00,2023-07-04 10:35:00,1,2023-07-04 10:20:00
10827,11377,22,370,1,1,True,,2023-04-05 14:39:00,2023-04-05 14:54:00,1,2023-04-05 14:39:00
10828,11378,19,237,1,1,True,,2023-04-22 14:21:00,2023-04-22 14:28:00,1,2023-04-22 14:21:00
10829,11379,9,114,5,5,True,,2023-06-18 17:22:00,2023-06-18 17:33:00,1,2023-06-18 17:22:00
10830,11380,24,98,4,4,True,,2023-01-15 00:00:00,2023-01-15 00:10:00,1,2023-01-15 00:00:00
10831,11381,13,211,1,1,True,,2023-11-04 21:39:00,2023-11-04 21:58:00,1,2023-11-04 21:39:00
10832,11382,5,373,5,5,True,,2023-04-13 21:40:00,2023-04-13 21:47:00,1,2023-04-13 21:40:00
10833,11384,9,342,5,5,True,,2023-11-23 21:28:00,2023-11-23 21:35:00,1,2023-11-23 21:28:00
10834,11385,23,144,2,2,True,,2023-06-17 17:38:00,2023-06-17 17:43:00,1,2023-06-17 17:38:00
10835,11386,1,246,3,3,True,,2023-12-09 19:15:00,2023-12-09 19:34:00,1,2023-12-09 19:15:00
10836,11387,9,18,4,4,True,,2023-01-21 11:13:00,2023-01-21 11:31:00,1,2023-01-21 11:13:00
10837,11388,7,400,4,4,True,,2023-12-22 19:11:00,2023-12-22 19:23:00,1,2023-12-22 19:11:00
10838,11389,7,496,5,5,True,,2023-09-15 01:10:00,2023-09-15 01:35:00,1,2023-09-15 01:10:00
10839,11391,3,5,3,3,True,,2023-02-02 23:24:00,2023-02-02 23:35:00,1,2023-02-02 23:24:00
10840,11392,21,84,4,4,True,,2023-03-02 21:43:00,2023-03-02 22:10:00,1,2023-03-02 21:43:00
10841,11393,7,325,1,1,True,,2023-04-05 13:01:00,2023-04-05 13:06:00,1,2023-04-05 13:01:00
10842,11394,8,305,1,1,True,,2023-08-15 23:15:00,2023-08-15 23:38:00,1,2023-08-15 23:15:00
10843,11395,16,388,5,5,True,,2023-10-15 10:17:00,2023-10-15 10:33:00,1,2023-10-15 10:17:00
10844,11396,17,129,5,5,True,,2023-05-11 17:07:00,2023-05-11 17:36:00,1,2023-05-11 17:07:00
10845,11397,12,379,5,5,True,,2023-10-05 17:48:00,2023-10-05 18:06:00,1,2023-10-05 17:48:00
10846,11398,18,342,5,5,True,,2023-04-18 20:31:00,2023-04-18 20:56:00,1,2023-04-18 20:31:00
10847,11399,21,159,4,4,True,,2023-10-05 01:28:00,2023-10-05 01:42:00,1,2023-10-05 01:28:00
10848,11400,4,272,3,3,True,,2023-06-28 15:11:00,2023-06-28 15:25:00,1,2023-06-28 15:11:00
10849,11401,6,73,1,1,True,,2023-05-17 11:28:00,2023-05-17 11:37:00,1,2023-05-17 11:28:00
10850,11402,7,229,5,5,True,,2023-10-03 18:42:00,2023-10-03 18:58:00,1,2023-10-03 18:42:00
10851,11403,16,438,2,2,True,,2023-04-12 02:34:00,2023-04-12 02:43:00,1,2023-04-12 02:34:00
10852,11404,18,211,3,0,False,damaged,2023-05-19 20:47:00,2023-05-19 21:10:00,1,2023-05-19 20:47:00
10853,11405,6,412,2,2,True,,2023-07-22 23:40:00,2023-07-23 00:06:00,1,2023-07-22 23:40:00
10854,11406,6,296,2,2,True,,2023-10-26 12:59:00,2023-10-26 13:07:00,1,2023-10-26 12:59:00
10855,11407,2,92,5,5,True,,2023-01-08 12:07:00,2023-01-08 12:31:00,1,2023-01-08 12:07:00
10856,11408,3,292,4,4,True,,2023-07-12 20:01:00,2023-07-12 20:13:00,1,2023-07-12 20:01:00
10857,11409,12,256,2,2,True,,2023-04-28 12:39:00,2023-04-28 12:57:00,1,2023-04-28 12:39:00
10858,11410,15,199,5,5,True,,2023-12-17 18:14:00,2023-12-17 18:43:00,1,2023-12-17 18:14:00
10859,11411,16,58,3,3,True,,2023-12-19 00:44:00,2023-12-19 00:57:00,1,2023-12-19 00:44:00
10860,11412,4,209,1,1,True,,2023-02-13 13:46:00,2023-02-13 14:07:00,1,2023-02-13 13:46:00
10861,11413,25,31,3,3,True,,2023-02-15 13:55:00,2023-02-15 14:19:00,1,2023-02-15 13:55:00
10862,11414,4,44,3,3,True,,2023-01-12 18:05:00,2023-01-12 18:11:00,1,2023-01-12 18:05:00
10863,11415,23,209,5,5,True,,2023-08-12 13:35:00,2023-08-12 13:48:00,1,2023-08-12 13:35:00
10864,11416,15,149,5,5,True,,2023-07-07 22:36:00,2023-07-07 22:55:00,1,2023-07-07 22:36:00
10865,11417,20,463,4,4,True,,2023-02-10 16:44:00,2023-02-10 17:07:00,1,2023-02-10 16:44:00
10866,11418,10,189,1,1,True,,2023-01-23 03:34:00,2023-01-23 03:41:00,1,2023-01-23 03:34:00
10867,11419,13,375,1,1,True,,2023-11-28 23:20:00,2023-11-28 23:38:00,1,2023-11-28 23:20:00
10868,11420,20,269,2,2,True,,2023-01-12 19:24:00,2023-01-12 19:44:00,1,2023-01-12 19:24:00
10869,11421,22,352,2,2,True,,2023-12-24 13:25:00,2023-12-24 13:45:00,1,2023-12-24 13:25:00
10870,11422,17,131,5,5,True,,2023-04-27 11:07:00,2023-04-27 11:36:00,1,2023-04-27 11:07:00
10871,11424,4,269,1,1,True,,2023-09-07 20:40:00,2023-09-07 20:47:00,1,2023-09-07 20:40:00
10872,11425,12,409,4,4,True,,2023-05-05 22:09:00,2023-05-05 22:16:00,1,2023-05-05 22:09:00
10873,11426,20,181,5,5,True,,2023-09-07 14:55:00,2023-09-07 15:12:00,1,2023-09-07 14:55:00
10874,11427,9,45,5,5,True,,2023-06-09 16:12:00,2023-06-09 16:36:00,1,2023-06-09 16:12:00
10875,11428,18,336,1,1,True,,2023-01-07 15:15:00,2023-01-07 15:43:00,1,2023-01-07 15:15:00
10876,11429,5,3,3,3,True,,2023-12-20 11:42:00,2023-12-20 12:10:00,1,2023-12-20 11:42:00
10877,11430,12,240,3,3,True,,2023-09-12 18:34:00,2023-09-12 18:54:00,1,2023-09-12 18:34:00
10878,11431,14,92,3,3,True,,2023-06-18 22:05:00,2023-06-18 22:27:00,1,2023-06-18 22:05:00
10879,11432,5,314,2,2,True,,2023-11-12 18:15:00,2023-11-12 18:27:00,1,2023-11-12 18:15:00
10880,11433,1,491,2,2,True,,2023-10-28 23:25:00,2023-10-28 23:53:00,1,2023-10-28 23:25:00
10881,11434,6,236,5,5,True,,2023-11-05 23:00:00,2023-11-05 23:06:00,1,2023-11-05 23:00:00
10882,11435,10,400,4,4,True,,2023-02-05 15:26:00,2023-02-05 15:52:00,1,2023-02-05 15:26:00
10883,11436,12,258,4,4,True,,2023-05-22 10:41:00,2023-05-22 10:57:00,1,2023-05-22 10:41:00
10884,11437,12,251,2,2,True,,2023-06-08 16:49:00,2023-06-08 17:15:00,1,2023-06-08 16:49:00
10885,11438,23,466,2,2,True,,2023-04-28 22:07:00,2023-04-28 22:13:00,1,2023-04-28 22:07:00
10886,11439,2,444,1,1,True,,2023-02-14 13:57:00,2023-02-14 14:07:00,1,2023-02-14 13:57:00
10887,11440,18,387,2,1,False,wrong_item,2023-10-22 14:00:00,2023-10-22 14:30:00,1,2023-10-22 14:00:00
10888,11441,23,146,1,1,True,,2023-01-02 12:53:00,2023-01-02 13:00:00,1,2023-01-02 12:53:00
10889,11442,10,272,1,1,True,,2023-11-07 17:11:00,2023-11-07 17:35:00,1,2023-11-07 17:11:00
10890,11443,16,113,2,2,True,,2023-10-27 15:19:00,2023-10-27 15:48:00,1,2023-10-27 15:19:00
10891,11444,1,225,1,1,True,,2023-06-25 19:31:00,2023-06-25 19:56:00,1,2023-06-25 19:31:00
10892,11445,17,246,5,5,True,,2023-10-20 23:08:00,2023-10-20 23:14:00,1,2023-10-20 23:08:00
10893,11446,10,409,3,3,True,,2023-02-07 23:37:00,2023-02-08 00:05:00,1,2023-02-07 23:37:00
10894,11447,10,447,1,1,True,,2023-11-13 19:31:00,2023-11-13 19:36:00,1,2023-11-13 19:31:00
10895,11448,19,209,2,2,True,,2023-08-04 15:00:00,2023-08-04 15:20:00,1,2023-08-04 15:00:00
10896,11449,23,9,2,2,True,,2023-12-03 18:20:00,2023-12-03 18:27:00,1,2023-12-03 18:20:00
10897,11450,17,425,2,2,True,,2023-02-07 19:56:00,2023-02-07 20:02:00,1,2023-02-07 19:56:00
10898,11451,10,86,3,3,True,,2023-09-09 19:59:00,2023-09-09 20:27:00,1,2023-09-09 19:59:00
10899,11452,24,309,5,5,True,,2023-03-03 18:18:00,2023-03-03 18:26:00,1,2023-03-03 18:18:00
10900,11453,18,10,5,5,True,,2023-10-01 23:22:00,2023-10-01 23:31:00,1,2023-10-01 23:22:00
10901,11454,21,199,1,1,True,,2023-10-12 23:48:00,2023-10-13 00:06:00,1,2023-10-12 23:48:00
10902,11455,13,493,5,5,True,,2023-10-14 11:33:00,2023-10-14 11:58:00,1,2023-10-14 11:33:00
10903,11456,5,45,2,2,True,,2023-10-11 00:01:00,2023-10-11 00:27:00,1,2023-10-11 00:01:00
10904,11457,22,211,3,3,True,,2023-10-19 12:50:00,2023-10-19 13:05:00,1,2023-10-19 12:50:00
10905,11458,2,150,3,3,True,,2023-06-08 13:42:00,2023-06-08 14:10:00,1,2023-06-08 13:42:00
10906,11459,12,453,2,2,True,,2023-09-25 16:06:00,2023-09-25 16:24:00,1,2023-09-25 16:06:00
10907,11460,2,428,2,2,True,,2023-05-14 14:51:00,2023-05-14 15:09:00,1,2023-05-14 14:51:00
10908,11461,2,118,2,2,True,,2023-06-05 10:40:00,2023-06-05 10:46:00,1,2023-06-05 10:40:00
10909,11462,7,36,5,5,True,,2023-03-02 18:15:00,2023-03-02 18:21:00,1,2023-03-02 18:15:00
10910,11463,1,313,1,1,True,,2023-02-08 01:26:00,2023-02-08 01:39:00,1,2023-02-08 01:26:00
10911,11464,12,164,1,1,True,,2023-02-19 00:33:00,2023-02-19 01:03:00,1,2023-02-19 00:33:00
10912,11465,1,335,2,2,True,,2023-12-04 13:05:00,2023-12-04 13:15:00,1,2023-12-04 13:05:00
10913,11466,25,15,4,4,True,,2023-04-12 23:19:00,2023-04-12 23:46:00,1,2023-04-12 23:19:00
10914,11467,6,66,1,1,True,,2023-11-05 20:20:00,2023-11-05 20:40:00,1,2023-11-05 20:20:00
10915,11468,15,342,5,5,True,,2023-08-20 23:05:00,2023-08-20 23:23:00,1,2023-08-20 23:05:00
10916,11469,13,104,2,2,True,,2023-11-26 13:18:00,2023-11-26 13:24:00,1,2023-11-26 13:18:00
10917,11470,2,424,1,1,True,,2023-12-28 02:43:00,2023-12-28 02:50:00,1,2023-12-28 02:43:00
10918,11471,12,23,1,1,True,,2023-07-14 22:08:00,2023-07-14 22:28:00,1,2023-07-14 22:08:00
10919,11472,16,107,5,5,True,,2023-05-07 00:16:00,2023-05-07 00:46:00,1,2023-05-07 00:16:00
10920,11473,12,500,4,4,True,,2023-11-19 16:18:00,2023-11-19 16:38:00,1,2023-11-19 16:18:00
10921,11474,4,218,4,4,True,,2023-05-17 23:41:00,2023-05-18 00:07:00,1,2023-05-17 23:41:00
10922,11475,13,351,4,4,True,,2023-03-18 00:38:00,2023-03-18 00:44:00,1,2023-03-18 00:38:00
10923,11476,15,89,2,2,True,,2023-04-24 11:40:00,2023-04-24 11:47:00,1,2023-04-24 11:40:00
10924,11477,16,303,3,3,True,,2023-11-06 19:59:00,2023-11-06 20:24:00,1,2023-11-06 19:59:00
10925,11478,1,361,3,3,True,,2023-01-07 09:59:00,2023-01-07 10:08:00,1,2023-01-07 09:59:00
10926,11479,23,157,5,5,True,,2023-11-28 02:02:00,2023-11-28 02:27:00,1,2023-11-28 02:02:00
10927,11480,20,407,5,5,True,,2023-07-09 02:53:00,2023-07-09 03:05:00,1,2023-07-09 02:53:00
10928,11481,18,301,5,5,True,,2023-05-28 09:42:00,2023-05-28 09:51:00,1,2023-05-28 09:42:00
10929,11483,9,279,3,3,True,,2023-11-16 19:28:00,2023-11-16 19:50:00,1,2023-11-16 19:28:00
10930,11484,21,287,3,3,True,,2023-06-04 14:08:00,2023-06-04 14:23:00,1,2023-06-04 14:08:00
10931,11485,5,80,4,4,True,,2023-01-03 21:21:00,2023-01-03 21:41:00,1,2023-01-03 21:21:00
10932,11486,3,203,2,2,True,,2023-11-18 21:01:00,2023-11-18 21:09:00,1,2023-11-18 21:01:00
10933,11487,3,168,2,2,True,,2023-05-23 23:57:00,2023-05-24 00:11:00,1,2023-05-23 23:57:00
10934,11488,9,201,1,1,True,,2023-01-18 20:12:00,2023-01-18 20:30:00,1,2023-01-18 20:12:00
10935,11489,2,377,5,5,True,,2023-12-15 17:40:00,2023-12-15 17:52:00,1,2023-12-15 17:40:00
10936,11491,5,472,5,5,True,,2023-08-04 13:49:00,2023-08-04 14:09:00,1,2023-08-04 13:49:00
10937,11492,15,146,3,3,True,,2023-11-18 20:02:00,2023-11-18 20:20:00,1,2023-11-18 20:02:00
10938,11493,5,209,5,5,True,,2023-10-12 22:06:00,2023-10-12 22:34:00,1,2023-10-12 22:06:00
10939,11494,5,388,1,1,True,,2023-02-20 09:08:00,2023-02-20 09:20:00,1,2023-02-20 09:08:00
10940,11495,3,273,4,4,True,,2023-09-21 18:10:00,2023-09-21 18:38:00,1,2023-09-21 18:10:00
10941,11496,19,273,5,5,True,,2023-07-15 12:39:00,2023-07-15 13:09:00,1,2023-07-15 12:39:00
10942,11497,11,22,5,5,True,,2023-02-27 12:08:00,2023-02-27 12:27:00,1,2023-02-27 12:08:00
10943,11498,11,199,5,5,True,,2023-07-18 16:15:00,2023-07-18 16:25:00,1,2023-07-18 16:15:00
10944,11499,18,138,4,4,True,,2023-12-03 22:09:00,2023-12-03 22:21:00,1,2023-12-03 22:09:00
10945,11500,8,500,4,4,True,,2023-05-09 03:43:00,2023-05-09 04:09:00,1,2023-05-09 03:43:00
10946,11501,20,151,4,4,True,,2023-06-22 12:48:00,2023-06-22 13:18:00,1,2023-06-22 12:48:00
10947,11502,21,441,4,4,True,,2023-11-09 22:29:00,2023-11-09 22:36:00,1,2023-11-09 22:29:00
10948,11503,21,338,4,4,True,,2023-06-15 15:23:00,2023-06-15 15:38:00,1,2023-06-15 15:23:00
10949,11504,2,168,1,1,True,,2023-11-19 12:20:00,2023-11-19 12:34:00,1,2023-11-19 12:20:00
10950,11505,22,271,5,5,True,,2023-12-17 17:41:00,2023-12-17 17:46:00,1,2023-12-17 17:41:00
10951,11506,22,413,3,3,True,,2023-12-01 13:59:00,2023-12-01 14:21:00,1,2023-12-01 13:59:00
10952,11508,18,78,1,1,True,,2023-02-18 16:50:00,2023-02-18 17:01:00,1,2023-02-18 16:50:00
10953,11509,25,167,3,3,True,,2023-01-06 22:21:00,2023-01-06 22:31:00,1,2023-01-06 22:21:00
10954,11510,7,163,3,3,True,,2023-12-15 10:10:00,2023-12-15 10:38:00,1,2023-12-15 10:10:00
10955,11511,19,16,4,4,True,,2023-09-25 00:40:00,2023-09-25 00:56:00,1,2023-09-25 00:40:00
10956,11512,3,298,1,1,True,,2023-11-16 22:14:00,2023-11-16 22:32:00,1,2023-11-16 22:14:00
10957,11513,14,422,1,1,True,,2023-08-25 14:02:00,2023-08-25 14:17:00,1,2023-08-25 14:02:00
10958,11514,23,190,4,4,True,,2023-10-02 16:07:00,2023-10-02 16:28:00,1,2023-10-02 16:07:00
10959,11515,10,365,1,1,True,,2023-09-15 19:24:00,2023-09-15 19:51:00,1,2023-09-15 19:24:00
10960,11516,2,314,4,4,True,,2023-11-08 11:52:00,2023-11-08 12:12:00,1,2023-11-08 11:52:00
10961,11518,9,72,1,1,True,,2023-12-13 23:33:00,2023-12-13 23:57:00,1,2023-12-13 23:33:00
10962,11519,9,354,3,3,True,,2023-12-24 18:49:00,2023-12-24 19:00:00,1,2023-12-24 18:49:00
10963,11521,5,342,4,4,True,,2023-02-19 16:55:00,2023-02-19 17:13:00,1,2023-02-19 16:55:00
10964,11522,16,9,3,3,True,,2023-12-15 00:42:00,2023-12-15 01:00:00,1,2023-12-15 00:42:00
10965,11524,19,29,1,1,True,,2023-08-17 09:40:00,2023-08-17 10:05:00,1,2023-08-17 09:40:00
10966,11525,10,284,2,2,True,,2023-08-02 23:04:00,2023-08-02 23:25:00,1,2023-08-02 23:04:00
10967,11526,5,373,4,4,True,,2023-04-21 00:30:00,2023-04-21 00:39:00,1,2023-04-21 00:30:00
10968,11527,12,51,4,4,True,,2023-09-22 14:42:00,2023-09-22 15:09:00,1,2023-09-22 14:42:00
10969,11528,25,411,5,5,True,,2023-09-01 21:59:00,2023-09-01 22:28:00,1,2023-09-01 21:59:00
10970,11529,24,278,1,1,True,,2023-02-20 19:19:00,2023-02-20 19:47:00,1,2023-02-20 19:19:00
10971,11530,6,343,3,3,True,,2023-12-02 00:36:00,2023-12-02 00:47:00,1,2023-12-02 00:36:00
10972,11531,7,488,3,3,True,,2023-09-01 23:09:00,2023-09-01 23:39:00,1,2023-09-01 23:09:00
